chapter,chapter_description,partner_country_name,January 2025 (Exports Value (MYR)),total
49,PRINTED BOOKS NEWSPAPERS PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS TYPESCRIPTS AND PLANS,MOROCCO,200,200
49,PRINTED BOOKS NEWSPAPERS PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS TYPESCRIPTS AND PLANS,POLAND,363,363
49,PRINTED BOOKS NEWSPAPERS PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS TYPESCRIPTS AND PLANS,COLOMBIA,24,24
49,PRINTED BOOKS NEWSPAPERS PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS TYPESCRIPTS AND PLANS,DOMINICAN REPUBLIC,217,217
49,PRINTED BOOKS NEWSPAPERS PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS TYPESCRIPTS AND PLANS,AUSTRALIA,2494315,2494315
49,PRINTED BOOKS NEWSPAPERS PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS TYPESCRIPTS AND PLANS,TAIWAN PROVINCE OF CHINA,101738,101738
49,PRINTED BOOKS NEWSPAPERS PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS TYPESCRIPTS AND PLANS,INDONESIA,1634799,1634799
49,PRINTED BOOKS NEWSPAPERS PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS TYPESCRIPTS AND PLANS,MONGOLIA,357,357
49,PRINTED BOOKS NEWSPAPERS PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS TYPESCRIPTS AND PLANS,PORTUGAL,58865,58865
49,PRINTED BOOKS NEWSPAPERS PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS TYPESCRIPTS AND PLANS,SOUTH AFRICA,3069,3069
49,PRINTED BOOKS NEWSPAPERS PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS TYPESCRIPTS AND PLANS,DENMARK,148876,148876
49,PRINTED BOOKS NEWSPAPERS PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS TYPESCRIPTS AND PLANS,IRELAND,21403,21403
49,PRINTED BOOKS NEWSPAPERS PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS TYPESCRIPTS AND PLANS,THAILAND,329256,329256
49,PRINTED BOOKS NEWSPAPERS PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS TYPESCRIPTS AND PLANS,UNITED KINGDOM,5991479,5991479
49,PRINTED BOOKS NEWSPAPERS PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS TYPESCRIPTS AND PLANS,SAUDI ARABIA,7104790,7104790
49,PRINTED BOOKS NEWSPAPERS PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS TYPESCRIPTS AND PLANS,CZECH REPUBLIC,16399,16399
49,PRINTED BOOKS NEWSPAPERS PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS TYPESCRIPTS AND PLANS,UNITED ARAB EMIRATES,1859064,1859064
49,PRINTED BOOKS NEWSPAPERS PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS TYPESCRIPTS AND PLANS,MEXICO,32995,32995
49,PRINTED BOOKS NEWSPAPERS PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS TYPESCRIPTS AND PLANS,SPAIN,23901,23901
49,PRINTED BOOKS NEWSPAPERS PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS TYPESCRIPTS AND PLANS,IRAQ,115,115
49,PRINTED BOOKS NEWSPAPERS PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS TYPESCRIPTS AND PLANS,HUNGARY,1300,1300
49,PRINTED BOOKS NEWSPAPERS PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS TYPESCRIPTS AND PLANS,QATAR,3511,3511
49,PRINTED BOOKS NEWSPAPERS PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS TYPESCRIPTS AND PLANS,TAJIKISTAN,5789787,5789787
49,PRINTED BOOKS NEWSPAPERS PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS TYPESCRIPTS AND PLANS,ARGENTINA,2631,2631
49,PRINTED BOOKS NEWSPAPERS PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS TYPESCRIPTS AND PLANS,MALDIVES,27366,27366
49,PRINTED BOOKS NEWSPAPERS PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS TYPESCRIPTS AND PLANS,CYPRUS,1088,1088
49,PRINTED BOOKS NEWSPAPERS PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS TYPESCRIPTS AND PLANS,URUGUAY,44,44
49,PRINTED BOOKS NEWSPAPERS PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS TYPESCRIPTS AND PLANS,ICELAND,131,131
49,PRINTED BOOKS NEWSPAPERS PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS TYPESCRIPTS AND PLANS,KUWAIT,54758,54758
49,PRINTED BOOKS NEWSPAPERS PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS TYPESCRIPTS AND PLANS,NIGERIA,259824,259824
49,PRINTED BOOKS NEWSPAPERS PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS TYPESCRIPTS AND PLANS,NORTHERN MARIANA ISLANDS,92,92
49,PRINTED BOOKS NEWSPAPERS PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS TYPESCRIPTS AND PLANS,BULGARIA,296,296
49,PRINTED BOOKS NEWSPAPERS PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS TYPESCRIPTS AND PLANS,BRUNEI DARUSSALAM,262043,262043
49,PRINTED BOOKS NEWSPAPERS PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS TYPESCRIPTS AND PLANS,NICARAGUA,2,2
49,PRINTED BOOKS NEWSPAPERS PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS TYPESCRIPTS AND PLANS,SLOVAKIA,1191,1191
49,PRINTED BOOKS NEWSPAPERS PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS TYPESCRIPTS AND PLANS,NEW ZEALAND,28941,28941
49,PRINTED BOOKS NEWSPAPERS PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS TYPESCRIPTS AND PLANS,RWANDA,4,4
49,PRINTED BOOKS NEWSPAPERS PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS TYPESCRIPTS AND PLANS,TURKIYE,2573,2573
49,PRINTED BOOKS NEWSPAPERS PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS TYPESCRIPTS AND PLANS,FRANCE,118235,118235
50,SILK,TAIWAN PROVINCE OF CHINA,0,0
50,SILK,INDIA,4864903,4864903
50,SILK,BRAZIL,0,0
50,SILK,HONG KONG,0,0
50,SILK,THAILAND,0,0
50,SILK,SINGAPORE,69444,69444
50,SILK,KOREA REPUBLIC OF,0,0
50,SILK,ITALY,0,0
50,SILK,BANGLADESH,0,0
50,SILK,CHINA,0,0
50,SILK,LAO PEOPLE'S DEMOCRATIC REPUBLIC,0,0
51,WOOL FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC,ITALY,0,0
51,WOOL FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC,UNITED KINGDOM,0,0
51,WOOL FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC,VIET NAM,0,0
51,WOOL FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC,THAILAND,0,0
51,WOOL FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC,MYANMAR,924,924
51,WOOL FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC,SWEDEN,0,0
51,WOOL FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC,JAPAN,184913,184913
51,WOOL FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC,FRANCE,0,0
51,WOOL FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC,INDIA,0,0
51,WOOL FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC,NEW ZEALAND,31323,31323
51,WOOL FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC,KOREA REPUBLIC OF,0,0
51,WOOL FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC,GERMANY,0,0
51,WOOL FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC,ROMANIA,0,0
51,WOOL FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC,HONG KONG,335,335
51,WOOL FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC,NETHERLANDS,0,0
51,WOOL FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC,SINGAPORE,1228,1228
51,WOOL FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC,UNITED ARAB EMIRATES,2890,2890
51,WOOL FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC,LITHUANIA,0,0
51,WOOL FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC,MALTA,0,0
51,WOOL FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC,TAIWAN PROVINCE OF CHINA,0,0
51,WOOL FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC,AUSTRALIA,227029,227029
51,WOOL FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC,IRELAND,0,0
51,WOOL FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC,CHINA,544219,544219
51,WOOL FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC,SWITZERLAND,0,0
51,WOOL FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC,UNITED STATES,0,0
51,WOOL FINE OR COARSE ANIMAL HAIR; HORSEHAIR YARN AND WOVEN FABRIC,CZECH REPUBLIC,0,0
52,COTTON,JAPAN,1561573,1561573
52,COTTON,AUSTRALIA,161734,161734
52,COTTON,TURKIYE,4490269,4490269
52,COTTON,COLOMBIA,1,1
52,COTTON,SWEDEN,230,230
52,COTTON,SINGAPORE,199631,199631
52,COTTON,VIET NAM,12826356,12826356
52,COTTON,TAIWAN PROVINCE OF CHINA,13053,13053
52,COTTON,INDIA,149538,149538
52,COTTON,PORTUGAL,0,0
52,COTTON,BANGLADESH,4853990,4853990
52,COTTON,SOUTH AFRICA,196092,196092
52,COTTON,RUSSIAN FEDERATION,516971,516971
52,COTTON,DENMARK,0,0
52,COTTON,BRUNEI DARUSSALAM,49945,49945
52,COTTON,CANADA,316,316
52,COTTON,CZECH REPUBLIC,14,14
52,COTTON,IRELAND,8,8
52,COTTON,BRAZIL,0,0
52,COTTON,BELGIUM,164609,164609
52,COTTON,SAUDI ARABIA,2705,2705
52,COTTON,INDONESIA,755058,755058
52,COTTON,THAILAND,37462,37462
52,COTTON,MALAYSIA,0,0
52,COTTON,UNITED KINGDOM,3476,3476
52,COTTON,LAO PEOPLE'S DEMOCRATIC REPUBLIC,604088,604088
52,COTTON,VENEZUELA BOLIVARIAN REPUBLIC OF,27,27
52,COTTON,PAKISTAN,0,0
52,COTTON,UNITED STATES,172682,172682
52,COTTON,SWITZERLAND,1078,1078
52,COTTON,UNITED ARAB EMIRATES,27234,27234
52,COTTON,FINLAND,468,468
52,COTTON,NETHERLANDS,575,575
52,COTTON,IRAQ,438,438
52,COTTON,FRANCE,1169,1169
52,COTTON,GERMANY,4,4
52,COTTON,QATAR,1239,1239
52,COTTON,ARGENTINA,0,0
52,COTTON,NEW ZEALAND,48225,48225
52,COTTON,SPAIN,3638,3638
52,COTTON,MALDIVES,500,500
52,COTTON,KOREA REPUBLIC OF,169756,169756
52,COTTON,MACAO,128,128
52,COTTON,ALBANIA,142,142
52,COTTON,PHILIPPINES,100877,100877
52,COTTON,CHINA,86986037,86986037
52,COTTON,ITALY,10388,10388
52,COTTON,SRI LANKA,134427,134427
52,COTTON,HONDURAS,0,0
52,COTTON,HONG KONG,5127,5127
52,COTTON,BAHRAIN,79,79
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN,INDONESIA,0,0
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN,ITALY,0,0
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN,HONG KONG,643,643
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN,SINGAPORE,6389,6389
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN,PHILIPPINES,95,95
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN,BENIN,98691,98691
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN,NEW ZEALAND,1964,1964
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN,BELGIUM,2249,2249
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN,LITHUANIA,0,0
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN,SRI LANKA,0,0
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN,UNITED KINGDOM,4,4
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN,UNITED STATES,67,67
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN,INDIA,0,0
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN,TAIWAN PROVINCE OF CHINA,1096,1096
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN,BANGLADESH,0,0
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN,THAILAND,0,0
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN,AUSTRALIA,36291,36291
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN,CHINA,903808,903808
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN,JAPAN,0,0
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN,MACAO,62,62
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN,KOREA REPUBLIC OF,0,0
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN,UNITED ARAB EMIRATES,671,671
54,MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS,BAHRAIN,177,177
54,MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS,PHILIPPINES,2009525,2009525
54,MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS,KOREA REPUBLIC OF,4629966,4629966
54,MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS,EGYPT,773162,773162
54,MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS,VIET NAM,6385327,6385327
54,MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS,MOROCCO,162945,162945
54,MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS,INDIA,11622367,11622367
54,MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS,CHINA,411843,411843
54,MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS,LAO PEOPLE'S DEMOCRATIC REPUBLIC,3,3
54,MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS,POLAND,607431,607431
54,MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS,THAILAND,8019192,8019192
54,MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS,ITALY,683376,683376
54,MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS,BELGIUM,486692,486692
54,MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS,PAKISTAN,12634371,12634371
54,MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS,JAPAN,8383288,8383288
54,MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS,SAUDI ARABIA,0,0
54,MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS,FIJI,27078,27078
54,MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS,SINGAPORE,1220971,1220971
54,MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS,BRAZIL,153284,153284
54,MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS,UNITED ARAB EMIRATES,5605,5605
54,MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS,SWEDEN,115,115
54,MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS,UNITED KINGDOM,737167,737167
54,MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS,UNITED STATES,2545182,2545182
54,MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS,MEXICO,3389044,3389044
54,MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS,CANADA,148790,148790
54,MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS,FRANCE,2307,2307
54,MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS,ESTONIA,937786,937786
54,MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS,TAIWAN PROVINCE OF CHINA,860500,860500
54,MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS,SWITZERLAND,27486,27486
54,MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS,ROMANIA,2444116,2444116
54,MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS,SPAIN,860454,860454
54,MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS,PORTUGAL,0,0
54,MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS,MYANMAR,14932,14932
54,MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS,SRI LANKA,384362,384362
54,MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS,NETHERLANDS,7764,7764
54,MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS,BRUNEI DARUSSALAM,147734,147734
54,MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS,GERMANY,478161,478161
54,MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS,TURKIYE,39050362,39050362
54,MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS,GREECE,242047,242047
54,MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS,NEW ZEALAND,115,115
54,MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS,ARGENTINA,673193,673193
54,MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS,AUSTRALIA,292949,292949
54,MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS,CAMBODIA,200,200
54,MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS,MAURITIUS,7352,7352
54,MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS,BANGLADESH,4516484,4516484
54,MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS,INDONESIA,1388521,1388521
54,MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS,COLOMBIA,105707,105707
54,MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS,HONG KONG,445088,445088
54,MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS,MALDIVES,1040,1040
54,MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS,MACAO,336,336
55,MAN-MADE STAPLE FIBRES,MEXICO,1099008,1099008
55,MAN-MADE STAPLE FIBRES,INDIA,2527440,2527440
55,MAN-MADE STAPLE FIBRES,IRAN ISLAMIC REPUBLIC OF,14112292,14112292
55,MAN-MADE STAPLE FIBRES,THAILAND,466411,466411
55,MAN-MADE STAPLE FIBRES,TAIWAN PROVINCE OF CHINA,82306,82306
55,MAN-MADE STAPLE FIBRES,HONG KONG,39288,39288
55,MAN-MADE STAPLE FIBRES,ITALY,0,0
55,MAN-MADE STAPLE FIBRES,HONDURAS,1104875,1104875
55,MAN-MADE STAPLE FIBRES,JAPAN,21414833,21414833
55,MAN-MADE STAPLE FIBRES,TOGO,556171,556171
55,MAN-MADE STAPLE FIBRES,RUSSIAN FEDERATION,360951,360951
55,MAN-MADE STAPLE FIBRES,KENYA,104556,104556
55,MAN-MADE STAPLE FIBRES,SWITZERLAND,10,10
55,MAN-MADE STAPLE FIBRES,GERMANY,10453,10453
55,MAN-MADE STAPLE FIBRES,KOREA REPUBLIC OF,100744,100744
55,MAN-MADE STAPLE FIBRES,TURKIYE,16006034,16006034
55,MAN-MADE STAPLE FIBRES,FRANCE,0,0
55,MAN-MADE STAPLE FIBRES,LAO PEOPLE'S DEMOCRATIC REPUBLIC,1974253,1974253
55,MAN-MADE STAPLE FIBRES,SWEDEN,23121,23121
55,MAN-MADE STAPLE FIBRES,ESTONIA,197900,197900
55,MAN-MADE STAPLE FIBRES,SRI LANKA,574862,574862
55,MAN-MADE STAPLE FIBRES,MACAO,691,691
55,MAN-MADE STAPLE FIBRES,MADAGASCAR,131233,131233
55,MAN-MADE STAPLE FIBRES,DENMARK,34370,34370
55,MAN-MADE STAPLE FIBRES,UNITED ARAB EMIRATES,736248,736248
55,MAN-MADE STAPLE FIBRES,SPAIN,1,1
55,MAN-MADE STAPLE FIBRES,MAURITIUS,22673,22673
55,MAN-MADE STAPLE FIBRES,CONGO,1219458,1219458
55,MAN-MADE STAPLE FIBRES,UNITED KINGDOM,1563471,1563471
55,MAN-MADE STAPLE FIBRES,SOUTH AFRICA,134269,134269
55,MAN-MADE STAPLE FIBRES,COLOMBIA,265499,265499
55,MAN-MADE STAPLE FIBRES,CHINA,10131321,10131321
55,MAN-MADE STAPLE FIBRES,MYANMAR,292428,292428
55,MAN-MADE STAPLE FIBRES,CANADA,0,0
55,MAN-MADE STAPLE FIBRES,CAMEROON,2285465,2285465
55,MAN-MADE STAPLE FIBRES,NETHERLANDS,31291,31291
55,MAN-MADE STAPLE FIBRES,UNITED STATES,1197647,1197647
55,MAN-MADE STAPLE FIBRES,SLOVENIA,143434,143434
55,MAN-MADE STAPLE FIBRES,CAMBODIA,169409,169409
55,MAN-MADE STAPLE FIBRES,NEW ZEALAND,485980,485980
55,MAN-MADE STAPLE FIBRES,BULGARIA,2765742,2765742
55,MAN-MADE STAPLE FIBRES,NIGERIA,809368,809368
55,MAN-MADE STAPLE FIBRES,SINGAPORE,169468,169468
55,MAN-MADE STAPLE FIBRES,UZBEKISTAN,1257429,1257429
55,MAN-MADE STAPLE FIBRES,BRAZIL,1149746,1149746
55,MAN-MADE STAPLE FIBRES,PAKISTAN,1082288,1082288
55,MAN-MADE STAPLE FIBRES,BELGIUM,0,0
55,MAN-MADE STAPLE FIBRES,BANGLADESH,11071248,11071248
55,MAN-MADE STAPLE FIBRES,BAHRAIN,528,528
55,MAN-MADE STAPLE FIBRES,VIET NAM,2907147,2907147
55,MAN-MADE STAPLE FIBRES,PHILIPPINES,60681,60681
55,MAN-MADE STAPLE FIBRES,SENEGAL,611286,611286
55,MAN-MADE STAPLE FIBRES,AUSTRIA,0,0
55,MAN-MADE STAPLE FIBRES,POLAND,578073,578073
55,MAN-MADE STAPLE FIBRES,AUSTRALIA,963601,963601
55,MAN-MADE STAPLE FIBRES,INDONESIA,2122051,2122051
56,WADDING FELT AND NONWOVENS; SPECIAL YARNS; TWINE CORDAGE ROPES AND CABLES AND ARTICLES THEREOF,PHILIPPINES,2456309,2456309
56,WADDING FELT AND NONWOVENS; SPECIAL YARNS; TWINE CORDAGE ROPES AND CABLES AND ARTICLES THEREOF,KOREA REPUBLIC OF,0,0
56,WADDING FELT AND NONWOVENS; SPECIAL YARNS; TWINE CORDAGE ROPES AND CABLES AND ARTICLES THEREOF,MEXICO,0,0
56,WADDING FELT AND NONWOVENS; SPECIAL YARNS; TWINE CORDAGE ROPES AND CABLES AND ARTICLES THEREOF,PAKISTAN,419015,419015
56,WADDING FELT AND NONWOVENS; SPECIAL YARNS; TWINE CORDAGE ROPES AND CABLES AND ARTICLES THEREOF,FRANCE,103029,103029
56,WADDING FELT AND NONWOVENS; SPECIAL YARNS; TWINE CORDAGE ROPES AND CABLES AND ARTICLES THEREOF,SEYCHELLES,0,0
